geoid10,population,hospital,library,school,supermarket
245102715013011,2,689.6,2727.7,538.7,1335.0
245102715013012,21,1360.0,3398.1,1029.6,1825.9
245102715013013,5,1284.7,3322.8,954.3,1750.6
245102715013014,53,1152.4,3190.4,822.0,1618.3
245102715013015,40,1274.5,3312.5,1091.0,1887.3
245102715013016,27,1066.1,3104.1,1031.4,1827.7
245102715013017,23,941.0,2979.1,906.3,1702.6
245102715013018,20,1267.2,3305.3,1380.1,2176.4
245102715013019,21,1307.0,3345.0,1292.4,2088.7
245102715013020,38,1283.3,3321.3,1226.2,2022.5
245102715013021,44,1161.2,3199.2,1439.8,2236.1
245102715013024,8,1107.3,3386.3,1616.0,2541.8
245102715013025,21,1263.9,3302.0,1376.9,2173.2
245102715014000,34,2054.0,3494.5,1346.8,2000.9
245102715014001,54,1879.6,3771.3,1318.6,1972.7
245102715014002,28,1932.4,3248.9,1617.9,2390.4
245102715014003,33,2206.9,3172.5,1541.5,2347.7
245102715014004,48,1904.5,3335.9,1611.8,2408.1
245102715014005,54,1747.4,3508.3,1417.1,2213.3
245102715014006,22,1741.6,3658.6,1354.4,2008.5
245102715014007,36,1591.3,3629.3,1260.9,1950.5
245102715014008,29,1526.4,3564.5,1196.1,1992.4
245102715014009,21,1628.6,3650.5,1298.2,2020.8
245102715014010,35,1390.3,3428.3,1059.9,1856.2
245102715014011,26,1605.7,3643.7,1275.3,2071.6
245102715014013,19,1552.7,3590.7,1222.3,2018.6
245102715014015,44,1532.5,3570.5,1202.1,1998.4
245102715014016,48,1730.9,3550.3,1438.2,2234.5
245102715014017,11,2029.4,3298.9,1668.0,2474.2
245102715014018,68,1880.1,3612.6,1587.4,2383.7
245102715014019,27,1729.5,3543.5,1436.9,2233.1
245102715014020,61,1292.3,3330.4,1115.6,1911.9
245102715014021,49,1532.4,3534.2,1387.5,2183.8
245102715014022,36,1606.2,3591.3,1313.5,2109.8
245102715014023,56,1771.8,3369.2,1479.1,2275.4
245102715014024,34,1797.5,3265.7,1564.2,2360.5
245102715014025,67,1597.0,3505.7,1452.1,2248.4
245102715014028,36,1523.8,3393.5,1586.3,2382.6
245102715014029,42,1524.9,3372.3,1604.4,2400.7
245102715014030,32,1456.8,3626.2,1685.1,2481.4
245102715015000,106,3889.1,4923.0,3037.2,2628.7
245102715015001,24,3705.7,4739.7,2851.0,2442.5
245102715015003,38,2904.5,4055.7,2145.3,1966.3
245102715015004,9,3005.3,3798.0,2095.2,1708.6
245102715015005,50,3009.9,3793.5,2090.7,1704.0
245102715015006,40,3263.4,3493.2,1790.4,1403.8
245102715015007,69,2578.1,4362.2,1818.9,2426.2
245102715015008,363,2648.9,4288.9,1889.7,2199.4
245102715015009,129,2629.4,3506.2,1875.2,1968.7
245102715015010,28,3081.4,3723.4,2020.5,1633.9
245102715015011,218,3025.4,3580.8,1878.0,1570.1
245102715015012,133,2614.2,3106.8,1404.0,1830.3
245102715031000,5,818.2,1553.0,1350.3,1223.0
245102715031004,566,2027.7,1433.7,1535.0,1439.1
245102715031006,43,2056.5,1407.8,1558.6,1413.2
245102715031016,53,2009.1,1197.9,1387.9,1203.0
245102715031017,189,2128.9,1407.6,1597.7,1412.8
245102716001000,78,929.2,3751.6,205.8,3258.8
245102716001001,43,1065.9,3888.3,443.0,3528.4
245102716001002,65,1033.3,3783.0,442.5,3527.9
245102716001003,67,951.9,3621.2,505.9,3700.5
245102716001004,78,1215.1,3468.0,300.0,3172.2
245102716001005,37,1255.3,3423.0,340.2,3212.4
245102716001006,21,1289.5,3380.5,312.1,3244.5
245102716001007,28,1331.3,3359.1,257.3,3268.2
245102716001008,22,1368.6,3396.3,213.6,3305.4
245102716001010,211,1443.2,3498.1,11.4,3456.7
245102716001011,77,1071.5,3736.0,477.4,3562.8
245102716001012,46,1275.3,3401.3,179.3,3624.6
245102716002000,578,1145.1,3549.6,230.0,3102.2
245102716002001,37,1179.4,3509.2,264.3,3136.5
245102716002003,269,1379.0,3420.2,434.3,3280.5
245102716003000,47,1447.5,3243.0,367.0,3152.1
245102716003001,40,1453.9,3358.7,299.0,3288.5
245102716003002,158,1654.7,3098.3,594.4,3447.8
245102716003003,51,1568.3,3140.0,487.7,3160.0
245102716003005,88,1609.1,3052.7,548.8,3402.2
245102716003006,23,1694.8,3013.5,614.3,3286.5
245102716003007,18,1657.2,3051.0,576.7,3249.0
245102716003009,39,1573.1,3109.8,526.5,3000.6
245102716003010,21,1726.8,2943.1,666.8,3077.5
245102716003011,88,1759.4,2869.7,699.1,3291.3
245102716003013,103,1707.9,2993.7,647.8,3011.3
245102716003014,8,1803.7,2886.8,743.6,3110.4
245102716003015,56,1820.9,2789.6,760.6,3206.5
245102716004000,30,1706.0,2987.6,814.3,3160.0
245102716004002,175,1984.5,2759.6,995.3,3198.2
245102716004004,10,1868.7,2836.3,879.5,3051.3
245102716004005,229,1961.2,2796.9,998.5,3011.9
245102716004007,31,2037.5,2615.5,977.2,3227.9
245102716004008,95,2110.5,2612.8,1049.8,3225.2
245102716004009,161,2084.6,2612.8,1095.4,3019.3
245102716004010,139,2044.4,2643.6,1055.2,2968.4
245102716005000,109,1178.0,3476.2,552.9,3558.6
245102716005001,95,1259.6,3400.8,449.4,3621.1
245102716005002,18,1404.1,3217.5,412.0,3579.2
245102716005003,5,1448.4,3197.2,459.2,3547.0
245102716005004,17,1561.9,3064.5,569.8,3602.2
245102716005005,17,1409.5,3212.1,417.5,3584.7
245102716005006,3,1337.7,3232.1,345.6,3581.6
245102716005007,58,1405.9,3227.1,325.0,3549.0
245102716005008,64,1547.9,3047.0,555.8,3471.8
245102716005010,41,1668.7,2957.8,676.6,3527.3
245102716005011,39,1655.5,2920.9,595.2,3448.5
245102716006000,61,1435.4,3227.9,561.9,3393.7
245102716006001,89,1564.5,3113.8,691.0,3276.8
245102716006002,474,1901.6,3049.5,912.4,3445.5
245102716006003,27,1497.6,3165.5,576.2,3412.3
245102716006004,54,1781.4,2940.8,721.1,3510.3
245102716006005,29,1859.1,2746.3,798.8,3371.8
245102716006006,42,1875.8,2728.7,815.4,3349.3
245102716006008,14,1925.3,2685.0,865.0,3310.5
245102717001000,20,1155.2,3434.7,1284.8,2844.1
245102717001005,225,628.1,3348.1,879.2,3031.8
245102717001007,152,921.6,3217.3,1245.6,2901.0
245102717001011,11,0.0,3351.1,982.8,3046.4
245102717001013,44,500.9,2892.8,1080.6,2588.1
245102717002003,76,2145.3,2598.3,1468.5,2553.3
245102717002008,35,2263.6,2571.1,1586.8,2526.1
245102717002009,105,2283.5,2273.5,1411.2,2228.5
245102717002010,53,2324.2,2449.0,1586.3,2403.9
245102717002011,1,1145.6,3648.9,1166.6,3240.1
245102717002012,91,2416.8,2071.2,1613.4,2026.2
245102717002013,11,2315.1,2106.9,1638.3,2061.8
245102717002014,21,2212.9,2249.3,1536.1,2204.2
245102717002015,43,2246.2,2292.3,1569.4,2247.2
245102717002016,72,2321.4,2364.2,1644.7,2319.1
245102717002017,57,2193.1,2491.8,1516.3,2446.7
245102717002018,41,2231.9,2526.3,1555.1,2481.2
245102717002019,41,2214.1,2134.6,1537.3,2089.5
245102717002020,97,2310.8,1978.4,1634.1,1933.3
245102717002021,57,2110.4,2563.4,1433.6,2518.4
245102717002022,59,2032.5,2485.5,1355.7,2440.5
245102717002023,38,2120.2,2416.4,1443.5,2371.3
245102717002024,27,2129.2,2420.2,1452.4,2375.2
245102717002026,15,2188.7,2160.0,1511.9,2114.9
245102717003000,112,526.9,3349.3,679.7,3044.6
245102717003001,48,501.0,3338.9,759.0,3034.2
245102717003002,31,401.1,3429.3,735.4,3124.6
245102717003003,24,425.9,3481.3,685.6,3176.6
245102717003004,40,485.4,3513.7,720.7,3209.0
245102717003005,108,521.7,3344.2,674.5,3039.5
245102717003006,92,629.4,3451.9,584.6,3147.2
245102717003007,31,607.8,3603.2,568.8,3298.5
245102717003008,92,703.3,3756.5,411.1,3451.8
245102717003009,132,1065.6,3587.0,436.8,3591.1
245102717003011,35,957.5,3612.3,478.0,3706.6
245102717003012,36,856.3,3716.8,585.1,3604.8
245102717003013,99,810.7,3854.6,653.0,3559.3
245102717003014,48,775.4,3712.4,470.8,3407.7
245102717003015,23,686.6,3509.1,453.4,3204.4
245102717003016,20,799.3,3621.8,335.4,3317.1
245102717004000,30,504.1,3377.8,818.8,3061.4
245102717004001,37,860.5,3684.7,766.7,3368.4
245102717004002,156,723.2,3443.3,826.2,3126.9
245102717004003,162,1022.4,3525.3,699.0,3480.2
245102717004004,29,1041.4,3469.9,643.6,3424.8
245102717004006,30,962.1,3424.9,544.7,3379.9
245102717004007,45,884.1,3503.0,561.2,3391.9
245102717004009,8,701.0,3668.7,620.8,3352.4
245102717004010,68,667.0,3474.7,715.1,3158.3
245102717004011,73,514.2,3569.6,600.4,3264.9
245102717004012,52,335.5,3479.7,851.4,3175.0
245102717004013,104,480.5,3535.9,630.4,3231.2
245102717004014,45,516.3,3571.7,598.3,3267.0
245102717004015,54,754.5,3546.5,561.2,3395.2
245102717004016,19,697.2,3669.5,616.9,3353.1
245102717004018,111,798.9,3552.3,510.6,3507.3
245102717004019,93,846.1,3498.8,457.1,3453.8
245102717004021,65,575.7,3629.5,535.2,3324.8
245102717004022,17,661.4,3715.2,449.5,3410.5
245102717004023,83,889.5,3541.1,404.0,3496.1
245102717004024,14,990.2,3354.8,482.2,3309.8
245102717004025,107,1007.6,3460.0,633.7,3415.0
245102717005000,40,1069.0,3271.3,561.0,3226.3
245102717005001,52,1087.9,3248.5,520.2,3203.5
245102717005002,51,1123.6,3210.4,514.2,3165.4
245102717005003,38,1158.3,3172.5,548.6,3127.5
245102717005004,42,1193.2,3134.3,582.7,3089.2
245102717005005,40,1227.6,3095.6,617.0,3050.6
245102717005006,35,1261.9,3057.5,651.4,3012.5
245102717005007,56,1253.4,3169.9,520.9,3124.8
245102717005008,53,1217.5,3205.6,485.0,3160.5
245102717005009,45,1181.1,3241.8,448.7,3196.7
245102717005010,68,1146.1,3277.7,413.6,3232.6
245102717005011,68,1109.3,3314.6,376.8,3269.6
245102717005012,35,1062.5,3324.8,408.5,3279.7
245102717005013,26,1177.9,3234.3,394.7,3189.3
245102717005014,34,1138.6,3269.2,353.2,3224.1
245102717005015,15,1100.6,3303.0,315.4,3257.9
245102717005016,11,1067.2,3342.9,269.5,3297.9
245102717005017,18,1135.0,3337.6,284.7,3292.6
245102717005018,488,1387.3,3514.2,513.8,3469.2
245102717005020,19,1208.8,3275.8,358.5,3230.7
245102717005021,77,1497.0,3238.9,623.5,3268.8
245102717005022,29,1216.8,3201.0,434.1,3155.9
245102717006000,103,1295.8,3020.6,685.3,2975.5
245102717006001,56,1367.3,3088.4,756.8,3043.4
245102717006002,11,1545.4,2743.7,962.1,2698.7
245102717006003,97,1290.7,3089.6,558.2,3044.6
245102717006004,120,1349.0,2982.0,665.9,2936.9
245102717006005,59,1306.4,3115.4,518.8,3070.4
245102717006006,31,1256.2,3165.7,471.2,3120.6
245102717006007,39,1424.6,3118.0,634.1,3072.9
245102717006008,27,1496.5,2866.1,764.0,2821.0
245102718011000,34,1703.6,2585.5,1026.9,2540.5
245102718011001,24,2084.0,2490.5,1407.2,2442.5
245102718011002,85,2184.6,2197.1,1507.9,2149.1
245102718011003,142,2421.3,2372.3,1744.5,2314.2
245102718011004,86,1958.8,2425.2,1282.1,2377.2
245102718011005,115,1888.1,2661.1,1211.3,2556.2
245102718011006,58,1973.0,2541.4,1296.2,2438.4
245102718011007,58,2145.6,2380.4,1468.8,2277.4
245102718011008,92,2104.9,2421.1,1428.1,2318.1
245102718011009,89,2305.0,2167.2,1628.2,2109.1
245102718012000,29,2260.7,2185.1,1584.0,2082.0
245102718012001,104,2372.0,2321.0,1695.2,2218.0
245102718012002,404,2366.9,2222.1,1568.5,2119.1
245102718012003,39,2441.7,2004.1,1557.3,1901.1
245102718012004,10,2350.1,2095.7,1648.9,1992.7
245102718012005,26,2443.6,2101.0,1270.2,1981.1
245102718012006,47,2600.7,2000.9,1427.2,1897.8
245102718012007,184,2671.7,1921.5,1367.6,1818.5
245102718012008,135,2537.5,1908.3,1461.5,1805.3
245102718012009,59,2581.5,1977.5,1262.9,1874.5
245102718012010,9,2627.6,1953.4,1214.3,1850.4
245102718013000,36,2671.0,1752.4,1572.8,1701.8
245102718013001,52,2702.8,1720.7,1541.1,1670.0
245102718013002,82,2760.2,1686.8,1503.2,1632.2
245102718013003,69,2830.5,1617.2,1433.6,1562.6
245102718013004,31,2862.5,1479.8,1300.0,1431.8
245102718013005,15,2675.4,1798.0,1614.5,1743.4
245102718013006,27,2642.2,1832.2,1648.7,1777.6
245102718013007,62,2523.4,1959.1,1751.0,1904.5
245102718013008,64,2484.2,1995.6,1787.3,1941.0
245102718013009,50,2388.7,2083.5,1696.5,2025.3
245102718013010,53,2472.2,2000.0,1613.1,1941.8
245102718013011,68,2569.9,1923.5,1710.7,1869.0
245102718013012,26,2706.4,1765.8,1582.3,1711.2
245102718013013,25,2743.1,1731.1,1547.6,1676.5
245102718013014,27,2779.1,1698.3,1514.7,1643.7
245102718013015,19,2816.1,1665.5,1482.0,1611.0
245102718013016,25,2849.8,1634.9,1451.4,1580.3
245102718013017,29,2919.6,1566.4,1382.9,1511.8
245102718013018,24,2917.9,1568.1,1384.5,1513.5
245102718013019,19,2965.4,1506.8,1323.3,1452.2
245102718013020,26,2984.5,1440.2,1251.1,1380.0
245102718013021,62,2691.3,1801.9,1589.4,1747.3
245102718013022,14,2705.9,1792.4,1599.3,1732.3
245102718013024,121,2611.4,1876.5,1674.9,1821.9
245102718013025,40,2783.9,1713.1,1529.2,1658.5
245102718013026,60,2830.3,1680.2,1489.1,1622.1
245102718013027,25,2889.8,1586.4,1402.9,1531.8
245102718013028,30,2923.7,1562.9,1373.8,1502.7
245102718013032,9,2993.8,1480.9,1291.7,1420.7
245102718013035,103,2809.9,1701.5,1510.5,1643.4
245102718013036,12,2771.8,1729.1,1538.1,1671.0
245102718013037,41,2553.5,1918.1,1531.2,1860.0
245102718021002,7,1841.5,2671.6,1164.7,2536.2
245102718021003,59,1972.8,2759.1,1284.2,2588.2
245102718021004,62,1587.7,2830.4,899.2,2785.3
245102718021005,164,1741.1,2856.6,1008.6,2638.4
245102718021006,41,1926.1,2707.5,1193.6,2528.0
245102718021007,44,1937.8,2620.1,1249.3,2449.2
245102718021008,20,1959.9,2599.0,1271.4,2446.5
245102718021010,61,1881.9,2712.3,1149.4,2494.0
245102718022000,28,1709.7,3152.2,977.2,2886.2
245102718022001,156,1763.0,3151.1,1030.5,2885.1
245102718022003,101,1855.1,2903.5,1122.6,2637.5
245102718022004,2,1835.2,2773.0,1102.7,2507.0
245102718022005,46,1888.8,2768.3,1156.3,2502.3
245102718022006,57,2003.6,2956.2,1240.0,2690.2
245102718022007,23,1960.6,2988.0,1228.1,2721.9
245102718022008,92,1940.8,3034.9,1208.3,2768.9
245102718022009,56,2046.9,3099.7,1209.1,2833.7
245102718022010,2,1691.6,3143.6,818.1,3181.7
245102718022011,45,2006.1,3061.0,1132.6,2795.0
245102718023000,91,2005.4,2683.0,1273.0,2416.9
245102718023001,65,2086.0,2669.2,1353.5,2403.2
245102718023002,36,1971.6,2783.6,1239.1,2517.5
245102718023003,35,1991.8,2824.2,1259.3,2558.2
245102718023004,186,2146.1,2830.0,1326.4,2564.0
245102718023005,82,2040.8,2985.8,1167.2,2719.8
245102718023006,86,2041.9,2942.4,1168.4,2725.2
245102718023007,69,2163.4,2862.8,1289.9,2596.7
245102718023008,33,2100.0,2716.0,1367.5,2450.0
245102718023009,34,2159.8,2656.2,1427.3,2390.2
245102718024001,48,2061.1,2497.1,1372.6,2344.3
245102718024002,47,2039.4,2519.2,1350.9,2347.7
245102718024003,8,2138.7,2446.2,1450.2,2266.7
245102718024005,32,2132.1,2434.4,1443.6,2254.9
245102718024007,36,2213.3,2341.6,1376.3,2162.1
245102718024008,24,2314.0,2240.9,1350.5,2061.4
245102718024011,21,2391.9,2163.4,1272.7,1983.6
245102718024012,22,2322.1,2274.8,1214.9,2080.9
245102718024013,17,2288.3,2306.2,1261.1,2125.6
245102718024014,112,2228.0,2379.1,1277.3,2198.6
245102718024015,95,2106.2,2487.9,1329.1,2269.7
245102718024016,27,2116.8,2516.3,1384.3,2336.8
245102718024017,17,2028.6,2604.5,1296.1,2425.0
245102718024018,61,1983.7,2610.4,1251.2,2392.2
245102718024019,1,2474.1,2085.1,1192.6,1903.5
245102718024020,34,2471.8,2097.5,1192.7,1903.6
245102718024021,13,2391.2,2220.5,1127.6,1989.3
245102718024022,12,2355.3,2230.5,1169.0,2036.6
245102718024023,91,2267.2,2318.9,1160.1,2100.7
245102718024026,13,2422.8,2176.0,1079.2,1944.7
245102718024027,74,2346.4,2252.3,1082.5,2021.1
245102718024029,36,2314.2,2257.4,1033.6,1991.4
245102718024030,39,2226.6,2345.1,1121.2,2079.0
245102718024031,82,2243.5,2479.2,1255.3,2213.1
245102718024034,122,2091.1,2566.0,1342.1,2300.0
245102718024035,113,2200.3,2620.6,1396.7,2354.6
245102718024038,13,2287.3,2361.7,1137.8,2095.6
245102719001000,99,2202.4,3265.3,1634.3,2440.6
245102719001001,33,2419.0,2686.7,1111.4,2539.6
245102719001002,113,2472.6,2920.8,1372.5,2647.1
245102719001003,94,2000.1,3413.0,1757.2,2553.5
245102719001004,25,1806.9,3110.9,1598.8,2515.3
245102719001005,28,1880.9,3003.3,1491.2,2622.9
245102719001006,29,1990.6,2851.1,1373.0,2775.0
245102719001007,21,2033.3,2835.3,1296.3,2817.8
245102719001008,27,2003.2,2727.5,1316.9,2915.1
245102719001009,26,2117.3,2613.4,1202.9,2883.1
245102719001010,31,2275.1,2587.6,1112.9,2741.8
245102719001012,23,2201.5,2519.1,1117.2,2983.2
245102719001013,34,2096.4,2624.1,1222.2,2878.7
245102719001014,22,1999.9,2714.5,1328.4,2875.6
245102719001015,17,1894.2,2785.8,1414.7,2770.2
245102719001016,25,1866.2,2905.0,1533.9,2842.1
245102719001017,36,1776.7,3038.5,1596.9,2708.6
245102719001018,18,1704.6,3148.2,1705.0,2598.9
245102719001019,19,1594.0,3061.4,1615.0,2702.3
245102719001020,2,1663.6,2958.1,1684.6,2805.5
245102719001021,8,1702.2,2868.5,1644.3,2820.7
245102719001028,16,1460.4,3068.4,1481.3,2819.1
245102719002000,8,2391.2,2333.2,931.3,2910.3
245102719002001,47,2330.5,2418.1,1017.7,2967.2
245102719002002,31,2218.2,2512.0,1125.9,2852.5
245102719002003,42,2541.1,2157.7,1004.7,2800.8
245102719002004,52,2485.3,2209.2,1056.2,2765.7
245102719002005,19,2346.0,2358.0,1043.4,2792.0
245102719002006,23,2384.8,2314.1,1088.0,2750.2
245102719002007,31,2423.2,2271.2,1118.3,2707.5
245102719002008,26,2463.3,2227.0,1074.0,2664.3
245102719002009,31,2627.5,2183.8,1030.8,2743.5
245102719002010,30,2394.9,2261.6,1138.3,2430.9
245102719002011,30,2354.8,2305.0,1181.7,2475.4
245102719002012,89,2275.6,2393.8,1265.8,2645.7
245102719002013,93,2272.4,2491.3,1194.4,2642.5
245102719002014,25,2101.7,2601.9,1215.8,2804.9
245102719002015,17,1990.9,2678.5,1307.5,2669.7
245102719002016,22,2263.6,2347.5,1269.5,2299.6
245102719002017,7,2222.5,2394.9,1314.1,2347.0
245102719002018,41,2134.9,2534.5,1332.0,2526.7
245102719002021,8,1887.0,2629.6,1414.6,2584.6
245102719003000,49,2661.3,2024.8,915.8,2606.1
245102719003001,5,2784.0,1901.0,792.0,2544.1
245102719003002,65,2757.2,1910.8,985.0,2431.2
245102719003003,99,2851.5,1816.3,1264.7,2300.3
245102719003004,93,3045.3,1594.3,1328.9,2237.4
245102719003005,40,2908.8,1759.0,1219.2,2243.0
245102719003006,30,2622.4,2199.8,1593.8,2152.0
245102719003008,51,2438.3,2214.9,1137.7,2297.5
245102719003009,58,2397.0,2259.2,1180.1,2341.8
245102719003010,47,2618.2,2067.9,958.9,2563.0
245102719003011,10,2875.9,1754.3,1328.4,2099.0
245102719003012,144,2815.9,1770.6,1397.0,2030.5
245102719003014,26,2245.3,2271.3,1330.7,2226.3
245102719003015,56,2376.5,2140.1,1368.4,2095.1
245102719003018,24,2496.6,2011.1,1497.4,1966.1
245102719003019,13,2456.4,2055.8,1539.6,2010.8
245102719003020,19,2563.6,2082.1,1649.4,2037.0
245102719004000,104,2846.5,1688.0,1422.6,2061.1
245102719004002,21,3184.8,1229.1,1318.1,1896.0
245102719004003,19,2715.9,1647.9,1679.9,1657.5
245102719004004,27,2590.0,1782.6,1613.4,1734.7
245102719004006,11,2496.2,1822.3,1733.7,1774.3
245102719004007,33,2673.3,1661.3,1616.6,1613.3
245102719004010,18,2815.8,1548.0,1708.2,1557.6
245102719004011,42,2908.6,1497.6,1615.4,1650.3
245102719004012,48,3076.3,1360.5,1447.4,1765.5
245102719004013,48,3127.7,1309.4,1497.4,1715.0
245102719004014,55,3127.4,1309.6,1497.7,1714.8
245102719004015,26,3231.1,1321.7,1509.7,1703.1
245102719004016,35,3062.2,1340.7,1638.3,1442.7
245102719004017,65,3016.2,1389.9,1687.6,1540.6
245102719004018,71,2958.6,1446.8,1666.6,1599.8
245102719004019,39,2917.4,1446.5,1626.0,1456.0
245102719004021,29,2908.7,1528.5,1455.3,1480.5
245102719004022,42,2773.4,1562.4,1521.5,1514.4
245102719005000,52,3414.0,999.9,1412.0,1671.6
245102719005001,81,3210.7,1153.1,1671.1,1455.1
245102719005002,62,3014.9,1303.5,1475.1,1255.6
245102719005003,104,3344.7,1031.0,1559.7,1299.5
245102719005004,77,3448.5,924.8,1664.3,1404.1
245102719005005,109,3575.3,788.5,1623.4,1460.3
245102719005007,35,3011.7,1277.5,1449.1,1229.6
245102719005008,45,2925.7,1418.6,1378.7,1370.6
245102719005009,50,2979.6,1368.7,1375.4,1320.7
245102719005010,10,3043.0,1365.3,1305.4,1317.4
245102719005011,16,3058.9,1340.8,1332.2,1292.8
245102719005012,59,3061.2,1425.1,1256.2,1377.1
245102719005013,50,3149.5,1411.3,1222.2,1351.1
245102719005015,16,3161.9,1127.2,1334.7,1079.4
245102719005016,27,2982.0,1369.5,1180.4,1309.4
245102720031000,21,3193.0,3411.0,1720.0,1251.4
245102720031001,80,3186.7,3294.0,1625.4,1293.2
245102720031002,34,3135.3,3272.7,1604.0,1344.6
245102720031003,55,3211.3,3176.0,1507.4,1269.4
245102720031004,53,3316.1,3124.0,1455.4,1300.4
245102720031005,117,3004.0,3045.3,1342.5,1482.9
245102720031006,13,3043.3,3192.9,1524.3,1436.6
245102720031007,38,2765.2,2890.7,1187.9,1673.2
245102720031008,61,2472.8,3101.3,1398.5,1883.8
245102720031009,30,2765.7,2816.4,1113.6,1735.5
245102720031010,27,2849.5,2724.6,1021.7,1644.9
245102720031011,40,2941.4,2633.3,930.5,1565.3
245102720031012,115,2982.4,2555.9,853.0,1900.3
245102720031013,121,2508.6,3065.5,1362.7,1848.0
245102720031014,5,2245.0,3121.8,1490.8,2113.1
245102720032000,49,2999.2,2800.8,1084.2,2174.5
245102720032001,80,3062.7,2036.5,319.9,2252.0
245102720032002,480,3099.6,2700.4,983.8,2274.8
245102720032006,100,3128.8,2459.4,742.8,2079.9
245102720032007,103,3263.1,2315.8,599.2,2225.8
245102720032008,19,2915.1,2663.8,947.2,2090.4
245102720033000,20,2363.4,2631.2,1055.9,2595.2
245102720033001,229,2565.5,2471.3,917.9,2874.8
245102720033002,147,2614.5,2382.9,683.8,2662.8
245102720033003,134,2742.4,2333.2,616.6,2595.6
245102720033004,238,3116.9,2089.2,652.0,2631.0
245102720033005,94,2866.5,2102.9,665.8,2644.8
245102720033006,78,2941.5,1840.7,634.5,2483.8
245102720033007,46,3163.4,1791.7,579.3,2434.8
245102720033008,130,3229.6,1725.4,645.6,2368.5
245102720033009,42,3301.4,1649.3,729.7,2292.4
245102720033010,53,3210.9,1555.8,815.2,2198.9
245102720033011,59,3077.2,1705.0,668.6,2348.1
245102720033012,85,2991.3,1753.5,753.9,2396.6
245102720033013,41,3127.5,1599.8,902.7,2242.9
245102720033014,45,3138.3,1451.7,1009.8,2094.9
245102720033015,53,3131.6,1445.1,1016.4,2088.2
245102720034002,253,4292.4,1213.7,1017.6,1254.7
245102720034003,240,3757.7,1635.2,475.0,2035.6
245102720034004,63,3429.7,1710.8,131.4,1847.7
245102720034005,5,3331.9,1736.4,33.6,1945.4
245102720034006,375,3928.6,971.5,1206.5,1385.3
245102720034008,11,3712.4,1097.4,735.8,1587.5
245102720034009,33,3655.0,1154.8,678.4,1644.9
245102720034010,71,3690.2,1256.4,576.7,1746.6
245102720034011,69,3698.8,1393.5,439.6,1875.8
245102720034012,99,3656.3,1437.4,397.1,1917.9
245102720034013,56,3391.8,1623.2,359.8,2168.6
245102720034014,4,3453.9,1682.3,155.6,2000.7
245102720034017,240,3426.7,1707.6,626.5,2350.7
245102720034018,10,3556.0,1541.4,401.2,2086.3
245102720034019,14,3594.3,1579.7,439.5,2124.7
245102720034020,51,3631.0,1246.5,523.6,1800.6
245102720034021,59,3523.1,1112.5,657.5,1666.8
245102720034022,51,3349.2,1140.7,831.4,1695.3
245102720034023,1,3319.6,1206.8,816.4,1761.4
245102720034024,113,3448.0,1335.2,846.5,1889.8
245102720035000,97,3052.7,2628.6,1123.0,1676.6
245102720035001,46,3333.4,2560.1,1146.3,1615.5
245102720035002,172,3156.5,2639.0,1133.4,1780.3
245102720035003,38,3337.3,2355.6,941.8,1820.4
245102720035004,32,3420.7,2272.0,858.2,1903.5
245102720035005,61,3306.1,2284.6,870.8,1891.3
245102720035006,80,3206.0,2365.1,859.5,1866.5
245102720035007,100,3258.1,2179.5,462.9,2032.9
245102720035008,60,3632.0,1906.1,492.3,1990.8
245102720035009,178,3760.1,1945.8,532.0,2030.5
245102720041000,394,3895.6,3028.4,2034.9,865.4
245102720041001,467,4127.0,2820.6,1899.5,1264.2
245102720041002,74,4223.6,2497.1,1576.0,748.8
245102720041003,43,3875.7,2649.4,1728.4,1012.8
245102720041004,91,4021.5,2706.9,1785.8,1154.3
245102720041005,282,4532.5,2314.7,1393.7,732.0
245102720041007,178,4354.0,2508.3,1587.3,760.1
245102720041008,31,4170.4,2437.3,1516.2,829.1
245102720041009,107,3864.3,2979.3,2003.6,858.1
245102720042000,1,3392.8,3197.2,1532.1,1177.3
245102720042001,155,3459.3,3130.7,1598.5,1152.9
245102720042003,1694,4229.5,2345.0,931.2,2429.7
245102720042016,2,3728.3,1843.8,430.0,1928.5
245102720042023,68,4189.1,1806.4,890.7,1251.0
245102720042024,201,4075.7,1838.5,777.4,1374.6
245102720051000,67,5464.9,2561.6,1417.5,1464.7
245102720051001,19,5801.7,2833.7,1689.6,1764.1
245102720051004,101,5452.8,2451.0,1310.2,1536.6
245102720051005,139,5329.8,2279.1,1135.0,1380.1
245102720051007,37,5388.5,2337.8,1193.7,1438.8
245102720051008,17,5547.9,2456.2,1312.1,1557.2
245102720051009,107,5080.7,2032.9,892.2,1318.0
245102720051010,97,5017.6,1969.9,829.2,1255.0
245102720051011,379,5006.1,1914.4,773.7,1125.9
245102720051013,32,4797.7,1706.0,565.3,991.1
245102720051015,126,5418.9,2327.2,1183.1,1428.2
245102720052000,64,5257.8,2499.5,1358.8,1258.1
245102720052001,127,5243.1,2380.0,1239.3,1450.8
245102720052002,153,5071.7,2023.9,883.2,1309.0
245102720052003,115,5123.4,2075.7,935.0,1360.8
245102720052004,124,5281.2,2418.2,1277.4,1488.9
245102720052005,103,5215.5,2167.8,1027.1,1452.9
245102720052006,152,4617.9,1526.2,539.6,965.5
245102720052007,31,4701.1,1740.6,796.1,1219.5
245102720052008,20,5023.0,1984.7,843.9,1269.8
